date,day_of_week,day_name,is_weekend,is_monday,is_friday,month,season,is_us_holiday,holiday_name,is_summer_break,is_winter_break,is_spring_break,is_major_event_window,temp_max_c,temp_min_c,apparent_temp_max_c,apparent_temp_min_c,precipitation_mm,rain_mm,snowfall_cm,wind_max_kmh,weathercode,weather_label,is_rainy_day,is_snowy_day,is_extreme_heat,is_extreme_cold
2024-11-05,1,Tuesday,0,0,0,11,fall,1,Election Day,0,0,0,1,23.0,9.1,20.7,7.7,0,0.0,0,23.2,3,overcast,0,0,0,0
2024-11-06,2,Wednesday,0,0,0,11,fall,0,,0,0,0,0,27.2,16.6,25.5,14.8,0,0.0,0,24.7,2,partly_cloudy,0,0,0,0
2024-11-07,3,Thursday,0,0,0,11,fall,0,,0,0,0,0,23.1,12.8,20.0,9.5,0,0.0,0,22.5,3,overcast,0,0,0,0
2024-11-08,4,Friday,0,0,1,11,fall,0,,0,0,0,0,20.9,7.1,14.9,4.7,0,0.0,0,28.3,3,overcast,0,0,0,0
2024-11-09,5,Saturday,1,0,0,11,fall,0,,0,0,0,0,13.0,4.5,7.9,0.2,0,0.0,0,23.7,3,overcast,0,0,0,0
2024-11-10,6,Sunday,1,0,0,11,fall,0,,0,0,0,0,14.9,2.8,11.4,-0.1,0.9,0.9,0,20.1,53,drizzle,0,0,0,0
2024-11-11,0,Monday,0,1,0,11,fall,1,Veterans Day,0,0,0,1,21.2,11.6,17.3,9.3,3.2,3.2,0,28.1,61,light_rain,1,0,0,0
2024-11-12,1,Tuesday,0,0,0,11,fall,0,,0,0,0,0,11.8,5.6,8.5,0.8,0,0.0,0,26.6,3,overcast,0,0,0,0
2024-11-13,2,Wednesday,0,0,0,11,fall,0,,0,0,0,0,9.1,1.4,5.1,-2.7,0,0.0,0,13.0,1,mainly_clear,0,0,0,0
2024-11-14,3,Thursday,0,0,0,11,fall,0,,0,0,0,0,8.1,1.4,5.0,-2.6,0,0.0,0,8.4,3,overcast,0,0,0,0
2024-11-15,4,Friday,0,0,1,11,fall,0,,0,0,0,0,14.4,2.8,10.9,-0.7,0,0.0,0,12.5,3,overcast,0,0,0,0
2024-11-16,5,Saturday,1,0,0,11,fall,0,,0,0,0,0,16.5,5.6,11.7,1.9,0,0.0,0,16.6,0,clear,0,0,0,0
2024-11-17,6,Sunday,1,0,0,11,fall,0,,0,0,0,0,17.8,6.4,14.4,2.6,0,0.0,0,12.5,3,overcast,0,0,0,0
2024-11-18,0,Monday,0,1,0,11,fall,0,,0,0,0,0,18.0,7.6,14.6,4.3,0,0.0,0,14.3,3,overcast,0,0,0,0
2024-11-19,1,Tuesday,0,0,0,11,fall,0,,0,0,0,0,14.8,5.6,11.7,3.3,0,0.0,0,12.6,3,overcast,0,0,0,0
2024-11-20,2,Wednesday,0,0,0,11,fall,0,,0,0,0,0,15.9,7.4,13.6,5.8,0,0.0,0,10.7,3,overcast,0,0,0,0
2024-11-21,3,Thursday,0,0,0,11,fall,0,,0,0,0,0,12.1,4.6,9.8,1.0,44.0,44.0,0,15.9,63,rain,1,0,0,0
2024-11-22,4,Friday,0,0,1,11,fall,0,,0,0,0,0,5.4,2.5,0.8,-2.1,14.7,14.4,0.21,23.9,71,light_snow,1,0,0,0
2024-11-23,5,Saturday,1,0,0,11,fall,0,,0,0,0,0,8.9,2.7,4.2,-1.3,1.0,1.0,0,24.1,51,light_drizzle,1,0,0,0
2024-11-24,6,Sunday,1,0,0,11,fall,0,,0,0,0,0,10.7,5.4,6.4,1.5,0,0.0,0,22.7,3,overcast,0,0,0,0
2024-11-25,0,Monday,0,1,0,11,fall,0,,0,0,0,0,10.4,2.1,7.9,-0.7,0,0.0,0,10.0,3,overcast,0,0,0,0
2024-11-26,1,Tuesday,0,0,0,11,fall,0,,0,0,0,0,14.7,6.6,12.8,3.9,3.0,3.0,0,13.1,55,dense_drizzle,1,0,0,0
2024-11-27,2,Wednesday,0,0,0,11,fall,0,,0,0,0,0,10.2,2.2,6.9,-0.7,0,0.0,0,8.8,3,overcast,0,0,0,0
2024-11-28,3,Thursday,0,0,0,11,fall,1,Thanksgiving Day,0,0,0,1,12.0,5.1,10.3,0.8,17.9,17.9,0,19.9,63,rain,1,0,0,0
2024-11-29,4,Friday,0,0,1,11,fall,0,,0,0,0,0,7.8,1.1,3.3,-2.9,0.1,0.1,0,16.8,51,light_drizzle,0,0,0,0
2024-11-30,5,Saturday,1,0,0,11,fall,0,,0,0,0,0,3.5,-2.2,-1.7,-6.3,0,0.0,0,16.6,3,overcast,0,0,0,0
2024-12-01,6,Sunday,1,0,0,12,winter,0,,0,0,0,0,2.6,-3.8,-2.9,-7.8,0,0.0,0,17.2,3,overcast,0,0,0,0
2024-12-02,0,Monday,0,1,0,12,winter,0,,0,0,0,0,3.8,-3.0,-0.4,-6.6,0,0.0,0,10.1,3,overcast,0,0,0,0
2024-12-03,1,Tuesday,0,0,0,12,winter,0,,0,0,0,0,4.9,-2.5,0.8,-6.1,0.1,0.1,0,10.4,51,light_drizzle,0,0,0,0
2024-12-04,2,Wednesday,0,0,0,12,winter,0,,0,0,0,0,4.2,-3.2,-0.8,-6.7,0.1,0.1,0,15.9,51,light_drizzle,0,0,0,0
2024-12-05,3,Thursday,0,0,0,12,winter,0,,0,0,0,0,4.9,-0.1,-0.1,-5.9,5.7,2.3,2.38,26.5,75,heavy_snow,1,1,0,0
2024-12-06,4,Friday,0,0,1,12,winter,0,,0,0,0,0,0.1,-2.2,-5.4,-6.9,0,0.0,0,18.3,3,overcast,0,0,0,0
2024-12-07,5,Saturday,1,0,0,12,winter,0,,0,0,0,0,4.7,-2.7,-0.1,-7.2,0,0.0,0,13.0,3,overcast,0,0,0,0
2024-12-08,6,Sunday,1,0,0,12,winter,0,,0,0,0,0,11.3,1.6,6.9,-3.1,0,0.0,0.07,16.8,71,light_snow,0,0,0,0
2024-12-09,0,Monday,0,1,0,12,winter,0,,0,0,0,0,10.6,1.1,8.4,-1.4,6.8,6.8,0,12.1,61,light_rain,1,0,0,0
2024-12-10,1,Tuesday,0,0,0,12,winter,0,,0,0,0,0,11.1,6.2,9.7,4.3,1.6,1.6,0,14.7,55,dense_drizzle,1,0,0,0
2024-12-11,2,Wednesday,0,0,0,12,winter,0,,0,0,0,0,15.4,6.3,13.9,1.7,36.5,36.5,0,25.2,63,rain,1,0,0,0
2024-12-12,3,Thursday,0,0,0,12,winter,0,,0,0,0,0,5.3,-1.8,0.3,-6.2,0.1,0.1,0,23.9,51,light_drizzle,0,0,0,0
2024-12-13,4,Friday,0,0,1,12,winter,0,,0,0,0,0,0.3,-3.8,-4.5,-7.9,0,0.0,0,11.5,0,clear,0,0,0,0
2024-12-14,5,Saturday,1,0,0,12,winter,0,,0,0,0,0,0.6,-5.3,-3.2,-9.2,0,0.0,0,8.0,3,overcast,0,0,0,1
2024-12-15,6,Sunday,1,0,0,12,winter,0,,0,0,0,0,3.5,-4.9,0.1,-8.9,0,0.0,0,9.1,3,overcast,0,0,0,0
2024-12-16,0,Monday,0,1,0,12,winter,0,,0,0,0,0,10.0,2.2,8.1,-0.9,16.8,16.6,0.14,17.0,71,light_snow,1,0,0,0
2024-12-17,1,Tuesday,0,0,0,12,winter,0,,0,0,0,0,14.8,7.5,13.3,4.6,3.6,3.6,0,16.2,61,light_rain,1,0,0,0
2024-12-18,2,Wednesday,0,0,0,12,winter,0,,0,0,0,0,10.1,2.0,7.8,-0.3,3.4,3.4,0,9.6,61,light_rain,1,0,0,0
2024-12-19,3,Thursday,0,0,0,12,winter,0,,0,0,0,0,6.9,0.9,5.0,-2.3,2.8,2.8,0,14.4,55,dense_drizzle,1,0,0,0
2024-12-20,4,Friday,0,0,1,12,winter,0,,0,0,0,0,2.8,-0.6,-1.3,-4.1,1.6,1.1,0.35,15.1,71,light_snow,1,0,0,0
2024-12-21,5,Saturday,1,0,0,12,winter,0,,0,0,0,0,0.6,-6.6,-3.0,-11.9,3.7,0.0,2.59,19.7,73,snow,1,1,0,1
2024-12-22,6,Sunday,1,0,0,12,winter,0,,0,0,0,0,-6.8,-12.6,-12.2,-17.1,0,0.0,0,14.7,1,mainly_clear,0,0,0,1
2024-12-23,0,Monday,0,1,0,12,winter,0,,0,0,0,0,-3.8,-14.7,-7.9,-19.0,0,0.0,0,7.2,3,overcast,0,0,0,1
2024-12-24,1,Tuesday,0,0,0,12,winter,0,,0,1,0,0,1.2,-3.9,-1.6,-7.6,1.8,0.0,1.26,9.3,73,snow,1,1,0,0
2024-12-25,2,Wednesday,0,0,0,12,winter,1,Christmas Day,0,1,0,1,0.2,-5.8,-3.7,-9.7,0,0.0,0,10.7,3,overcast,0,0,0,1
2024-12-26,3,Thursday,0,0,0,12,winter,0,,0,1,0,0,-0.3,-8.4,-3.9,-12.8,0,0.0,0,6.5,3,overcast,0,0,0,1
2024-12-27,4,Friday,0,0,1,12,winter,0,,0,1,0,0,3.0,-9.4,-0.3,-13.3,0,0.0,0,5.2,3,overcast,0,0,0,1
2024-12-28,5,Saturday,1,0,0,12,winter,0,,0,1,0,0,7.6,1.8,5.7,-0.9,5.5,5.5,0,6.7,53,drizzle,1,0,0,0
2024-12-29,6,Sunday,1,0,0,12,winter,0,,0,1,0,0,14.7,4.7,14.0,2.8,4.3,4.3,0,23.3,55,dense_drizzle,1,0,0,0
2024-12-30,0,Monday,0,1,0,12,winter,0,,0,1,0,0,13.1,7.9,11.0,4.4,5.9,5.9,0,25.4,61,light_rain,1,0,0,0
2024-12-31,1,Tuesday,0,0,0,12,winter,0,,0,1,0,0,9.6,1.8,7.0,-0.8,8.1,8.1,0,12.2,63,rain,1,0,0,0
2025-01-01,2,Wednesday,0,0,0,1,winter,1,New Year's Day,0,0,0,1,11.1,4.0,7.9,-1.5,5.6,5.6,0,23.4,63,rain,1,0,0,0
2025-01-02,3,Thursday,0,0,0,1,winter,0,,0,0,0,0,5.4,0.3,-0.7,-4.7,0,0.0,0,24.8,3,overcast,0,0,0,0
2025-01-03,4,Friday,0,0,1,1,winter,0,,0,0,0,0,3.2,-2.0,-1.4,-6.5,0,0.0,0,16.5,3,overcast,0,0,0,0
2025-01-04,5,Saturday,1,0,0,1,winter,0,,0,0,0,0,0.1,-2.5,-6.1,-8.3,0,0.0,0,24.4,3,overcast,0,0,0,0
2025-01-05,6,Sunday,1,0,0,1,winter,0,,0,0,0,0,0.4,-3.5,-5.6,-8.7,0,0.0,0,20.0,3,overcast,0,0,0,0
2025-01-06,0,Monday,0,1,0,1,winter,0,,0,0,0,0,-1.5,-4.6,-4.5,-10.0,1.6,0.0,1.12,15.1,73,snow,1,1,0,0
2025-01-07,1,Tuesday,0,0,0,1,winter,0,,0,0,0,0,-2.8,-8.8,-8.5,-15.1,0,0.0,0,29.6,3,overcast,0,0,0,1
2025-01-08,2,Wednesday,0,0,0,1,winter,0,,0,0,0,0,-2.3,-6.6,-8.8,-12.8,0,0.0,0,25.6,3,overcast,0,0,0,1
2025-01-09,3,Thursday,0,0,0,1,winter,0,,0,0,0,0,-1.5,-6.7,-8.2,-13.0,0,0.0,0,25.7,3,overcast,0,0,0,1
2025-01-10,4,Friday,0,0,1,1,winter,0,,0,0,0,0,3.4,-3.6,-1.2,-9.1,0,0.0,0,20.2,3,overcast,0,0,0,0
2025-01-11,5,Saturday,1,0,0,1,winter,0,,0,0,0,0,0.4,-2.9,-3.7,-7.2,1.6,0.0,1.12,15.8,73,snow,1,1,0,0
2025-01-12,6,Sunday,1,0,0,1,winter,0,,0,0,0,0,4.8,-3.1,0.6,-6.9,0,0.0,0,14.3,3,overcast,0,0,0,0
2025-01-13,0,Monday,0,1,0,1,winter,0,,0,0,0,0,6.3,-2.0,1.9,-5.7,0,0.0,0,16.6,3,overcast,0,0,0,0
2025-01-14,1,Tuesday,0,0,0,1,winter,0,,0,0,0,0,0.3,-3.7,-4.4,-9.0,0,0.0,0,20.9,3,overcast,0,0,0,0
2025-01-15,2,Wednesday,0,0,0,1,winter,0,,0,0,0,0,-0.9,-5.6,-7.4,-11.3,0,0.0,0,23.0,3,overcast,0,0,0,1
2025-01-16,3,Thursday,0,0,0,1,winter,0,,0,0,0,0,-0.8,-6.1,-5.7,-10.4,0.4,0.0,0.28,10.4,71,light_snow,0,0,0,1
2025-01-17,4,Friday,0,0,1,1,winter,0,,0,0,0,0,4.8,-5.2,1.3,-9.2,0,0.0,0,10.0,3,overcast,0,0,0,1
2025-01-18,5,Saturday,1,0,0,1,winter,0,,0,0,0,0,6.8,-0.6,3.6,-4.6,2.4,2.4,0,15.3,53,drizzle,1,0,0,0
2025-01-19,6,Sunday,1,0,0,1,winter,0,,0,0,0,0,2.8,-2.7,-0.5,-8.0,7.4,0.1,5.11,18.4,75,heavy_snow,1,1,0,0
2025-01-20,0,Monday,0,1,0,1,winter,1,Martin Luther King Jr. Day,0,0,0,1,-2.8,-11.1,-7.9,-15.8,0.1,0.0,0.14,15.2,71,light_snow,0,0,0,1
2025-01-21,1,Tuesday,0,0,0,1,winter,0,,0,0,0,0,-8.4,-15.9,-13.0,-20.6,0.4,0.0,0.28,8.5,71,light_snow,0,0,0,1
2025-01-22,2,Wednesday,0,0,0,1,winter,0,,0,0,0,0,-8.1,-16.8,-12.2,-21.5,0,0.0,0,9.9,3,overcast,0,0,0,1
2025-01-23,3,Thursday,0,0,0,1,winter,0,,0,0,0,0,-3.4,-12.9,-7.6,-17.1,0,0.0,0,7.3,3,overcast,0,0,0,1
2025-01-24,4,Friday,0,0,1,1,winter,0,,0,0,0,0,-1.0,-11.1,-5.5,-15.5,0,0.0,0,10.3,3,overcast,0,0,0,1
2025-01-25,5,Saturday,1,0,0,1,winter,0,,0,0,0,0,-2.0,-12.9,-6.7,-16.7,0,0.0,0,10.9,3,overcast,0,0,0,1
2025-01-26,6,Sunday,1,0,0,1,winter,0,,0,0,0,0,4.1,-5.4,-0.3,-9.6,0,0.0,0,13.4,3,overcast,0,0,0,1
2025-01-27,0,Monday,0,1,0,1,winter,0,,0,0,0,0,2.0,-4.8,-2.8,-9.2,0,0.0,0,17.5,3,overcast,0,0,0,0
2025-01-28,1,Tuesday,0,0,0,1,winter,0,,0,0,0,0,4.6,-3.0,-1.2,-6.6,0,0.0,0,22.6,3,overcast,0,0,0,0
2025-01-29,2,Wednesday,0,0,0,1,winter,0,,0,0,0,0,9.3,0.6,4.0,-4.6,0,0.0,0,22.8,3,overcast,0,0,0,0
2025-01-30,3,Thursday,0,0,0,1,winter,0,,0,0,0,0,1.2,-6.2,-3.0,-10.6,0,0.0,0,13.0,3,overcast,0,0,0,1
2025-01-31,4,Friday,0,0,1,1,winter,0,,0,0,0,0,6.6,1.5,4.6,-2.7,9.2,9.2,0,11.5,61,light_rain,1,0,0,0
2025-02-01,5,Saturday,1,0,0,2,winter,0,,0,0,0,0,6.3,-5.3,4.1,-10.6,3.2,3.2,0,18.9,55,dense_drizzle,1,0,0,1
2025-02-02,6,Sunday,1,0,0,2,winter,0,,0,0,0,0,1.8,-9.3,-2.2,-14.0,3.6,0.0,2.52,11.7,75,heavy_snow,1,1,0,1
2025-02-03,0,Monday,0,1,0,2,winter,0,,0,0,0,0,5.7,-3.0,2.7,-6.3,0.3,0.1,0.14,12.9,71,light_snow,0,0,0,0
2025-02-04,1,Tuesday,0,0,0,2,winter,0,,0,0,0,0,6.4,-0.3,1.8,-5.4,1.1,1.1,0,22.7,53,drizzle,1,0,0,0
2025-02-05,2,Wednesday,0,0,0,2,winter,0,,0,0,0,0,1.7,-3.3,-2.3,-8.0,0,0.0,0,14.7,3,overcast,0,0,0,0
2025-02-06,3,Thursday,0,0,0,2,winter,0,,0,0,0,0,4.7,-2.0,2.1,-5.7,8.7,3.5,3.64,13.6,75,heavy_snow,1,1,0,0
2025-02-07,4,Friday,0,0,1,2,winter,0,,0,0,0,0,5.2,-2.5,-0.2,-6.5,0,0.0,0,25.3,3,overcast,0,0,0,0
2025-02-08,5,Saturday,1,0,0,2,winter,0,,0,0,0,0,1.1,-4.2,-2.8,-8.9,6.0,0.1,4.13,9.6,75,heavy_snow,1,1,0,0
2025-02-09,6,Sunday,1,0,0,2,winter,0,,0,0,0,0,1.4,-2.3,-2.2,-6.0,6.2,3.2,2.1,12.7,75,heavy_snow,1,1,0,0
2025-02-10,0,Monday,0,1,0,2,winter,0,,0,0,0,0,0.5,-5.3,-3.8,-9.4,0,0.0,0,13.3,3,overcast,0,0,0,1
2025-02-11,1,Tuesday,0,0,0,2,winter,0,,0,0,0,0,0.2,-9.2,-2.7,-13.0,1.4,0.0,0.98,5.7,73,snow,1,0,0,1
2025-02-12,2,Wednesday,0,0,0,2,winter,1,Lincoln's Birthday,0,0,0,1,0.6,-1.6,-3.2,-5.4,4.7,0.0,3.29,12.3,73,snow,1,1,0,0
2025-02-13,3,Thursday,0,0,0,2,winter,0,,0,0,0,0,7.4,0.8,3.6,-2.8,6.3,6.1,0.14,17.3,71,light_snow,1,0,0,0
2025-02-14,4,Friday,0,0,1,2,winter,0,,0,0,0,0,1.0,-3.0,-4.4,-7.9,0,0.0,0,19.5,3,overcast,0,0,0,0
2025-02-15,5,Saturday,1,0,0,2,winter,1,Susan B. Anthony Day,0,0,0,1,1.8,-4.2,-2.3,-7.9,7.1,4.0,2.17,12.1,73,snow,1,1,0,0
2025-02-16,6,Sunday,1,0,0,2,winter,0,,0,0,0,0,8.1,1.4,3.8,-2.3,26.3,26.3,0,28.0,63,rain,1,0,0,0
2025-02-17,0,Monday,0,1,0,2,winter,1,Washington's Birthday,0,0,0,1,1.5,-3.3,-4.4,-9.3,0,0.0,0,27.0,3,overcast,0,0,0,0
2025-02-18,1,Tuesday,0,0,0,2,winter,0,,0,0,0,0,-3.1,-8.1,-7.5,-14.5,0,0.0,0,20.6,3,overcast,0,0,0,1
2025-02-19,2,Wednesday,0,0,0,2,winter,0,,0,0,0,0,-1.0,-9.1,-6.3,-14.5,0,0.0,0,16.0,3,overcast,0,0,0,1
2025-02-20,3,Thursday,0,0,0,2,winter,0,,0,0,0,0,-1.1,-8.8,-6.0,-13.3,0.9,0.0,0.63,19.3,71,light_snow,0,0,0,1
2025-02-21,4,Friday,0,0,1,2,winter,0,,0,0,0,0,-0.2,-6.2,-5.7,-12.1,0,0.0,0,21.0,3,overcast,0,0,0,1
2025-02-22,5,Saturday,1,0,0,2,winter,0,,0,0,0,0,3.3,-7.4,-0.7,-12.1,0,0.0,0,14.6,3,overcast,0,0,0,1
2025-02-23,6,Sunday,1,0,0,2,winter,0,,0,0,0,0,7.8,-1.8,4.2,-6.2,0,0.0,0,10.8,3,overcast,0,0,0,0
2025-02-24,0,Monday,0,1,0,2,winter,0,,0,0,0,0,7.7,-1.6,3.8,-4.8,0,0.0,0,19.6,3,overcast,0,0,0,0
2025-02-25,1,Tuesday,0,0,0,2,winter,0,,0,0,0,0,12.1,3.7,10.1,0.2,0,0.0,0,12.1,3,overcast,0,0,0,0
2025-02-26,2,Wednesday,0,0,0,2,winter,0,,0,0,0,0,13.5,2.1,9.4,-1.2,0.4,0.4,0,19.0,51,light_drizzle,0,0,0,0
2025-02-27,3,Thursday,0,0,0,2,winter,0,,0,0,0,0,12.4,4.8,10.6,1.9,1.8,1.8,0,13.3,53,drizzle,1,0,0,0
2025-02-28,4,Friday,0,0,1,2,winter,0,,0,0,0,0,9.6,2.0,5.2,-1.7,0,0.0,0,17.2,3,overcast,0,0,0,0
2025-03-01,5,Saturday,1,0,0,3,spring,0,,0,0,0,0,15.9,-0.9,12.7,-6.7,0,0.0,0,24.5,3,overcast,0,0,0,0
2025-03-02,6,Sunday,1,0,0,3,spring,0,,0,0,0,0,0.4,-7.5,-4.9,-13.4,0,0.0,0,19.0,3,overcast,0,0,0,1
2025-03-03,0,Monday,0,1,0,3,spring,0,,0,0,0,0,3.5,-6.1,-1.1,-10.6,0,0.0,0,12.8,3,overcast,0,0,0,1
2025-03-04,1,Tuesday,0,0,0,3,spring,0,,0,0,0,0,10.9,-2.0,8.4,-5.9,0,0.0,0,12.3,3,overcast,0,0,0,0
2025-03-05,2,Wednesday,0,0,0,3,spring,0,,0,0,0,0,11.4,5.1,8.4,2.3,35.4,35.4,0,26.7,65,heavy_rain,1,0,0,0
2025-03-06,3,Thursday,0,0,0,3,spring,0,,0,0,0,0,12.6,2.6,10.1,-2.9,6.7,6.7,0,26.6,63,rain,1,0,0,0
2025-03-07,4,Friday,0,0,1,3,spring,0,,0,0,0,0,8.1,-0.6,2.3,-5.9,0,0.0,0,30.9,3,overcast,0,0,0,0
2025-03-08,5,Saturday,1,0,0,3,spring,0,,0,0,0,0,6.2,1.2,1.2,-3.3,0,0.0,0,22.8,3,overcast,0,0,0,0
2025-03-09,6,Sunday,1,0,0,3,spring,0,,0,0,0,0,10.2,-2.3,6.5,-6.3,0,0.0,0,25.1,3,overcast,0,0,0,0
2025-03-10,0,Monday,0,1,0,3,spring,0,,0,0,0,0,16.6,3.8,15.3,-0.4,0,0.0,0,12.4,2,partly_cloudy,0,0,0,0
2025-03-11,1,Tuesday,0,0,0,3,spring,0,,0,0,0,0,14.8,2.8,12.7,0.1,0,0.0,0,11.0,2,partly_cloudy,0,0,0,0
2025-03-12,2,Wednesday,0,0,0,3,spring,0,,0,0,0,0,11.2,3.2,8.1,-1.4,0,0.0,0,13.8,3,overcast,0,0,0,0
2025-03-13,3,Thursday,0,0,0,3,spring,0,,0,0,0,0,10.4,2.0,8.1,-1.5,0,0.0,0,10.6,3,overcast,0,0,0,0
2025-03-14,4,Friday,0,0,1,3,spring,0,,0,0,0,0,12.8,0.8,12.4,-2.3,0,0.0,0,9.9,3,overcast,0,0,0,0
2025-03-15,5,Saturday,1,0,0,3,spring,0,,0,0,1,0,9.2,3.5,6.6,1.3,0.4,0.4,0,12.2,51,light_drizzle,0,0,0,0
2025-03-16,6,Sunday,1,0,0,3,spring,0,,0,0,1,0,14.4,7.7,12.4,6.0,12.9,12.9,0,25.6,63,rain,1,0,0,0
2025-03-17,0,Monday,0,1,0,3,spring,0,,0,0,1,0,14.8,4.0,14.5,-0.5,28.3,28.3,0,23.2,63,rain,1,0,0,0
2025-03-18,1,Tuesday,0,0,0,3,spring,0,,0,0,1,0,13.9,0.8,11.4,-4.3,0,0.0,0,17.2,3,overcast,0,0,0,0
2025-03-19,2,Wednesday,0,0,0,3,spring,0,,0,0,1,0,14.2,2.7,12.7,0.3,0,0.0,0,10.7,3,overcast,0,0,0,0
2025-03-20,3,Thursday,0,0,0,3,spring,0,,0,0,1,0,9.9,5.6,8.0,3.2,7.9,7.9,0,15.0,63,rain,1,0,0,0
